"Id","ProductId","UserId","ProfileName","HelpfulnessNumerator","HelpfulnessDenominator","Prediction","Time","Summary","Text"
525644,"B001EO5QLO","A251YY27ZGALLF","J. Davidson",2,2,5,1217289600,"Outstanding","I first found this product at a local supermarket.  As usual, when I like something, it gets discontinued from the store!!  I tried local Italian markets and one tried to order a case from his supplier but what came in was not right. On a whim I googled ""Gia Russa"" and ended up at Amazon.com! I never thought of looking here for grocery products!  And the price, even with shipping, was less than I was paying at the market! The key to the excellence of this product is that it is an EGG PASTA.  Two minutes in water, drain, a little melted butter and alot of lemon juice plus salt and pepper is all you need.  Don't cover this pasta with a tomato sauce - you want to taste the noodles.One nest per person is an ample portion."
326977,"B007GYQ6LA","A2AOURZDWSJBAU","Spirit ""Happy Princess""",0,0,5,1238371200,"Delicious!","Light as air - not packed with sugar like some dried fruits.<br />Taste wonderful!<br />Between my husband & I, these went really quick!"
174146,"B001E52ZAS","A1M1GL2X80S7JG","Randall F. Miller III ""Randy Miller III""",3,3,3,1304467200,"Used to be much better...","The previous ""Frosted Shredded Wheat"" made by Post---until last year, unfortunately---was much better...frosted on one side and not the other (like Kellogs' version).  This new ""Lightly Frosted"" version isn't nearly as good, even though the sugar content is the same as before.  It just doesn't pack the same punch when the sugar is coated around the whole biscuit.<br /><br />Still not a bad cereal, but I don't reach for it on the shelf quite as often now."
515410,"B003LVMNH8","A2U246Q3J6QQZF","Beachbum",0,0,5,1334102400,"Best ever cornbread","I love cornbread and of all the mixes and recipes I have tried, Buckeye Cornbread is by far the lightest and best tasting cornbread I have had!"
211923,"B000CNB4LE","AFCB4I58AFST1","Leisa",0,0,1,1322697600,"Taste Disgusting","I love coconut water, but I was gagging when I drank this. It just tasted yucky.  I wouldn't buy it again."
193120,"B000KNHFKU","A2IUJOBREMCFJ3","L. Snider ""L. snider""",3,3,5,1261180800,"pecan pie","I use this in place of corn syrup and sugar for pecan pie.  My husband is diabetic, and the pie does not spike his sugar.  I use a graham cracker crust, 4 eggs beaten, half of a bottle of Agave,1/4 cup splenda, vanilla, dash of salt,1/2 stick margarine, crushed pecans.  Bake at 350 for 50 minutes.  Sets up nice, and you can eat it immediately.  Its very good.  Lil, Houston, tx"
304245,"B001AS1A4Q","A3S3WUSJU2O9BG","DNewkirk",0,0,4,1337472000,"Great Deal","A great value. Almost a $20 savings if I bought them individually.I have suggested this deal to all my friends."
433532,"B000SAPXN6","ACDC5X61JY0NL","L. Mccormick ""everyday consumer""",3,3,5,1262822400,"Excellent Organic Herbal Tea - Peppermint","A little goes a long way with this superb aromatic peppermint. I enjoy adding it to my green tea while brewing and avoid adding sweetener as a delicious ice tea or hot tea. I brew two pitchers, store them in my fridge, and either drink it cold or zap it in the microwave for a hot tea. I find this tea a super deal."
65230,"B00063KNX0","ASCZ1JQLQ49TV","tattletail",0,0,5,1307577600,"buy these","My little Maltese nearly faints with excitement when I pull these out. I get the smallest and tend to break them into. It's easier for him and he gets two treats. His lucky day!"
76022,"B00473PPHO","A1QJKVY0TGJ0ER","John T. Callahan ""yoyo""",0,0,4,1315785600,"Allens, Popeye Chopped Spinach, 13.5-Ounces","Very good, as expected from Popeye. Seems to contain a lot of water but wife says it's needed for processing."
411314,"B000LKVL16","A21ZF0I9XYXZ0Y","Linda",5,10,1,1264896000,"Good flavor, very bad texture!","I was looking for alternative healthy protein snack with less fat than slim  jims. Texas BBQ sounded like an awesome flavor---so I bought them. For those of you who have never tried them....pick up a rubber band, baste it in bbq sauce and then eat. That is what this soy protein jerky taste like...a bbq flavored rubber band. The only way I will ever eat these again is if the world no longer has any other protein choice available."
505233,"B0000CNU59","A39CJHKYT0CUBJ","buckeye jack ""centerville jack""",0,0,5,1206921600,"tpo shelf hot sauce","Absolutely the best hot sauce made I am a addict I want to use this for chicken wings would be awesome"
354254,"B006VRTQYC","A1ZVM1VLWAP0KS","R2B",0,0,4,1274054400,"A good decafe","I Enjoy it very much while my future wife thinks it is ""so-so"". She felt it had a slight biter taste, I on the Other hand Thought it Tasted very Good.<br />I do Not think there is a bitter taste.<br />& Yes I will be buying this again."
178484,"B000TIZP5I","A3GZXED63P6I4I","Rene Popelik",1,2,5,1312675200,"Excellent Sea Salt, excellent price!!!!","I got this for the Master Cleanse...oh it is so much better then Morton's Sea Salt/non iodized salt or whatever i needed a few months ago....  and i now cook with it when I add a little salt flavor...  BUT unless you are going to share with someone or if you are a business 5lbs is too much for an individual.  I first bought 1lb and on that it says that you need glass, ceramic etc container...now I know why.. This morning I went to use a dash of salt and it all dried into ONE clump...  that i wouldnt call a negative...just something to let you know."
253048,"B000PSTGKW","A2DDSE369CA8JE","M. Woods",0,2,5,1265241600,"perfect","Elegant as well as practical.  What else could you want?  The salt server is just as described but even prettier.  Makes me feel like a professional chef."
105676,"B000GFZIN8","A1RMJKPONLENVC","D. Johnson",2,3,2,1175904000,"Average product","I ordered these coins for a poker party.  I didn't realize they came in individual mesh bags, so I had to open all the bags before using.  No big deal, really.  Then during the party when people opened them, I was concerned to see the edges of the chocolate were a much lighter color, indicating the product was old and dried out.  Considering the price I paid...over $30 I was very disappointed."
130343,"B001KVPBS4","A16KVN2SA5LWJ","Duncan Brown",0,0,5,1300924800,"another five star review","WOW.  so many salt and vinegar snacks disappoint... i've only ever been satisfied by herr's... everyone else seems to be pretty weak.<br /><br />in steps blue diamond almonds with their take on salt 'n vinegar... i just received my shipment and i can't leave these things alone!  i'm going to get another order later in the year & give them out as christmas presents =]"
252162,"B002DNJTQI","A1AAL50EY944VC","Gretched",0,0,5,1342483200,"Bring Back so much Memories!","My Neighbor use to give me and my sister this pop, AND I LOVE THEM!! The Box Came in Another Box and IT was in excellent condition, This is a Great deal!!"
73908,"B004JRKEH4","A2UR9I3QSTN4G3","Teresa Pietersen",0,0,3,1318809600,"A matter of taste","I really don't know how to rate this sauce as it really is a matter of personal taste.<br />As a dressing I found it too spicey but as a spread on sandwiches it was too mild, not rich enough.<br />I tried it mixed with mayonaise to make it a bit richer and thicken the consistancey on salad which worked as a bold mayo.<br />Best on beef, burgers & sausage on hot wraps/sandwiches but not on cold.<br />Not something I'd buy again but that's just my taste speaking, it's a quality product and some will like a great deal.<br />I'm just not one of them!"
282516,"B00292BM7C","AL3YFIB00JQUW","April A. Fleck",0,0,5,1321920000,"My puppy loves them.","I like everything about Zuke's treats - the ingredients, no artificial stuff, and they're made in the USA.  They're a good (healthier) alternative to the stuff you can typically find in most retail stores.  They cost more by weight, but they're not really expensive either.  (If you try some and like them, stock up in bulk on Amazon because they're eligible for the free shipping, too!)  And they actually do last a long time - each pound box is a big supply because the treats are small, and my puppy doesn't care that they're small, he just loves eating them.<br /><br />I started using Zuke's Mini Naturals treats when my English Setter puppy was right around 7-8 weeks old when we started training simple obedience, then a few weeks later I ordered the Zuke's Mini Bakes as well.  As far as training goes, I agree with the reviewers who said that it is better to use a small moist treat for early training, as the dog can swallow it quickly and not take extra time to chew it up.  If the puppy is small in size or young, use a moist treat.<br /><br />For a larger puppy that's a little older, these mini bakes work fine for training.  My dog is now 5 months old and ~40 lbs. but he's still a puppy, and he can eat these quickly enough that they are a good training reward.  I still break them in half to make them smaller and make the box last longer.  They're scored across the middle so they break in half pretty easily.<br /><br />We've tried both the Turkey n' Taterz flavor and the Peanut Butter n' Blueberryz flavor.  He loves both.  He was a little hesitant to eat the biscuit the first time I offered it.  He sniffed, dropped it on the floor, and sniffed some more before eating it... after tasting it, he gobbled them readily, and continues to enjoy them.<br /><br />If you're wondering just how big these are... ""mini"" is correct.  They measure about 2cm long and 1cm wide, or about 7/8ths in. by 7/16ths in.  Small, but effective.  Recommended."
231235,"B003FDC2I2","A2IED2SE43U3ZO","Joel G Tucker",0,0,4,1340409600,"Chocolate sugary goodness.","Leaves me full for several hours. We love this stuff. We don't love the sugar in it. Wish they'd sweeten it with stevia."
540030,"B002KO9ND4","A2DF1BGAKXQCLC","N. Moreno",0,0,5,1321833600,"Delicious!","I love dark chocolate and espresso beans so I was searching the internet for the best chocolate bars and this brand came up as a selection.  I was able to order and I have to agree this chocolate is super.  It is sweet with a hint of crunch from the espresso bean and I enjoy the bar so much I went back and ordered 3 more!!  My absolute favorite brand was Starbuck's dark chocolate Espresso Bean but they no longer carry it and I have been trying to replicate the taste ever since.<br />Moonstruck is Great Chocolate."
183904,"B001EO5SB2","ATOS873N0VKEM","Peter B. Cunniingham ""Grampy""",0,1,5,1247184000,"$10 a box?","I have been eating EK GF Flakes for about 5 years and like them.  Is this price correct? $60/box of 6?  All the other EK products are about $20/box of 6."
366551,"B005QUDJEI","ACG8L0FOBFE89","Crystal_marie10",0,0,5,1330646400,"Delicious!","The drink is decent sized, with soft jelly-textured aloe pulp floating in it. It tastes primarily like sweet pomegranate, with a hint of cranberry (cranberry is good for women & to rid of weight water-retention). It's fresh-tasting & thirst-quenching. (I only wish they printed more of the health benefits on the container). That's nit-picky, though. Overall, it's a good buy! Enjoy.."
478034,"B000WZZVI4","A1HUEX5AVJZYBJ","Kemp1",1,1,5,1302048000,"Family Loves It","I LOVE funnel cakes but was afraid this would not taste like the real thing at carnivals.  friends and family LOVED it!  Only problem I had was it comes in one bag so have to use all batter at once (or split in half doses and just estimate how much water is needed), but they all had no problem eating more than one or two funnel cakes that night!  definitely purchase this brand!"
103893,"B002GQ6OEM","ARA53Y1G5ZP8U","P. Naik",1,2,3,1261699200,"Value 4 Money","Its a really good quantity and taste is good too, As far as 6.51$ for 6 pack, its not  a bad deal."
560637,"B0036WP874","A8ZMVYQRKZI0X","Jojo",1,1,4,1308009600,"Dog delicious.","My dog has been eating California Natural dog food for the almost 6 years she has been with us and she seems to like it. It's easy on her stomach. She doesn't seem to get bored of the different flavors."
486088,"B00008CQVA","A1SKDF4LNR79ZZ","Adam Wol",8,8,5,1296345600,"Delicious (I Know!)","My cats ADORE this cat food, they cannot eat it quick enough. And, I hate to admit it, but the pleasant smell and lack of by-products tickled my curious side as well. I have eaten this cat food on more than one occasion, and it is actually pretty good. I find myself nibbling whenever I run out of people food or just feel like sharing a meal with my cats. Tres bien!"
319793,"B00122E5SS","AF1H4YRBRMBB9","country girl at heart",3,3,3,1316131200,"Yes, it's salty","I love salmon, and this has a good taste, a bit too salty, but I'll be using all of it.  One thing I wanted to mention is the smell.  It's STRONG. The first couple of times I ate it for lunch, I threw the empty packet in the trash under the sink. By dinner, my husband thought something had died in the kitchen! We were both looking for a dead mouse (sorry, but it was that bad) till I realized it was the salmon packet.  Now I take them out immediately. Luckily it tastes a lot better than it smells."
347756,"B000BYCIPU","AXZ9XEFDEZ09W","Jeff L. Cox ""Fran""",2,2,5,1258416000,"For toy dogs","I have toy fox terriers and small rat terriers. my dogs love this rawhide mini bones.<br /><br />if you have small dogs get this for tham i have not had any thing bad happen the dogs eat the hole thing. this would be good for pups like any toy breed."
101677,"B001SH8XHG","A14JM4XYW7ZD8A","Vy Vu",1,1,3,1331596800,"Works Half the Time","I bought a set on amazon. One pen worked (barely) and the other didn't work at all. They sent me a replacement that works a little better. I've found that storing them upside down definitely helps. First few uses gave a very fine writing but after a few uses, the tip kind of softens and I've been getting much thicker writing, with little or no pressure at all. Still the best food markers I've used as of yet."
551282,"B004FXY504","A3Q68B3TNPD3W7","A. Bull",3,3,5,1299628800,"yummy!","I just bought some of this tea and love it! Will be buying more when I run out. It is a nice smooth tea, not bitter, no caffeine and has a lovely flavor, not fake or artificial tasting. Considering you will get 36 cups out of this, not a bad price."
82611,"B000FA15D6","A2SZWFJX0783BF","Willow",0,0,5,1336348800,"Mmmmm!","Chocolate Teddy Grahams are so yummy!  As an adult, I love them.  I'd imagine kids would too.<br /><br />PROS:<br />- No high fructose corn syrup.<br />- Crunchy little bite-sized cookies.<br />- Nice chocolate taste that's not fake.<br />- Great to eat in the car, at your desk, or wherever.  It's a portable snack.<br />- Sweet but not sickeningly so.<br /><br />CONS:<br />- I really have no cons other than they will get stale if you don't wrap the bag up tightly.<br /><br />OVERALL OPINION:<br />I enjoy Chocolate Teddy Grahams as either dessert, or a snack with a cup of coffee.  It's a sweet pick-me up that doesn't leave me feeling too guilty.  Cures the need for chocolate, and has a nice crunch that sometimes I really want.  Oh yeah, and they're cute little bears!"
372083,"B000SATIFA","A6RM4GE1WNGO7","K. Wilkes ""P-O'd""",1,2,1,1339545600,"Musty taste","I drink green tea for health.  This is my first loose leaf and first gunpowder.  Sorry, but I don't like the taste.  It's kind of musty, someone else here described it as ""earthy.""  I won't be buying again."
132176,"B000CQIDHE","A3SYAUCS3B1QW5","B  Yourself ""Stay at home mom""",0,0,4,1168473600,"Licorice Spice tea","Really nice tea with a sweet taste for the sweet tooth after dinner."
24683,"B00474G7KW","A22RZEMISLQLQC","andrew sinwell",0,1,1,1301702400,"YUCK- Saccharine-y taste that ruins it","This is vile stuff. The ingredients list says the sweetener is inulin, derived from Jerusalem artichokes. Woof. No other sweetener is listed, but it tastes like three freshman chemistry majors came up with their versions of fake sugar and then dumped them all in."
33354,"B007JFMH96","A2U6GHU2EMC5M5","Rawim",1,1,3,1343088000,"Not too bad for a soft baked cookie","Each box contains 6 individually packaged (""Packs To Go"") cookies.<br /><br />The cookies list out at 1.48 oz each and 180 calories.<br /><br />The cookies are anywhere from 3 to 3.25 inches in diameter, and uniformly about a half inch thick.<br /><br />They do come out of the wrapper pretty soft and when you break the cookie in half it splits pretty well and doesn't crumble too much.<br /><br />I noticed a great deal more almond pieces in my cookies than chocolate ""chunks"", but I also noticed some of the chocolate had melted int he wrapper and was maybe left inside.<br /><br />The texture is good, but once you start chew the cookie just kind of come apart in your mouth, but in my experience that is how most ""Soft Baked"" cookies are.  Plus, these are oatmeal cookie so the texture is much looser, you do definitely see and taste the oats which is nice.<br /><br />The flavor is okay, the chocolate is nothing special, I would say the almonds are of good quality and flavor.  The cookie itself is sweet, but not too, with an okay butter and vanilla flavor to them.  Which is surprising since there is no butter in the ingredients, I can only guess the flavor was added.<br /><br />Overall a decent cookie, nothing special, but they are soft, and come individually wrapped so you don't have to worry about them drying out.  I think without much effort you could make something just as good at home, but if you are looking for something to throw in the lunchbox that provides some fiber (4g) and some nuts (3g protein) you wouldn't be too far off going with these.<br /><br />If you have a question feel free to leave a comment and I will do my best to answer."
319253,"B000P7HFJ2","AGWH78SKNEHZ9","A. Frederick",3,3,5,1207526400,"Love this cheese!","My husband LOVES this cheese.  We used to buy this at our local grocery store, but when we moved out of state we couldn't find it anywhere!  Hubby was distraught as nachos are his very football snack (really anytime snack) and for him, no other cheese would do.  So I jumped online and found it here on Amazon. I ordered two cases...we've been ordering it here every since (almost 2 years now)."
286301,"B002OG1NUO","A26MQ5XKL2N7AI","KGregory",0,0,4,1311033600,"The Best of Jack Links brands in the 'hot factor category'","The Peppered brand is my favorite of the 'hot' options from Jack Links beef jerky.  It is on the pricey side, but I subscribe to it anyways currently.  I've tried the Jalepeno brand but, it is not as 'hot' as the Peppered brand -but I still make room for both.<br /><br />Again back to the price... it's on the high side.  Which compels me to eventually research more about making my own beef jerky and then make it closer to what I'm looking for - scorching hot!  Something that includes cayenne, habaneros and the like for a taste to remember!"
15847,"B007TJGZ5E","A1WNR7Y56L7Z0P","Jocko",0,0,5,1350777600,"No complaints","Cant beat it for the price.  Will buy again.  Looked around for a while it couldnt find any good deals"
358102,"B0032CJPOK","AF1DZ1EFQIO87","Greg Kirschner",0,0,5,1315872000,"We like it, the baby likes it, he doesn't spit it up as much as others.","Babies spit up, that's life.  But this formula makes him spit up less than the other ones we've tried and the organic ingredients make me feel better as a parent.  He's growing well and healthy as could be so we're happy."
261798,"B0009JJB6G","A2I0RIEZXAFS5O","M. Flanigan",0,0,5,1294963200,"My dogs love these","I have a finicky basenji and he loves these treats. My dogs are also getting up in years but their joints and bones remain strong. I don't know if these treats contribute to that, but I've been giving them to them for a long time, so maybe so."
130867,"B00473SRRO","A23ZD6IJ5KGQCV","Sandra K. Blogg ""Kemm""",1,1,5,1323129600,"Great Scampi Seasoning","This is a really great Shrimp Scampi Seasoning. It makes making Shrimp Scampi a breeze. My whole family really likes this and I think I will be trying it with Chicken one of these days. I have always used a Scampi seasoning from Market Day, but they discontinued it so I had to find a new one and this one is the one!"
394112,"B000WVY4PE","A3K8I0WBGKNE75","C. Emerson ""kittymama""",5,5,5,1234569600,"Excellent product!","I've taken magnesium for years, quality brands, and know it is helpful for my health problems.  I just tried this brand this time and was amazed at how quickly after drinking it I felt very calm and relaxed."
474324,"B000GAZPXG","A1VJAF2NRVSEHD","P. Wright",3,3,5,1213660800,"Delicious Product and Excellent Service!","This is the first time I have ordered Mariani California Apricots and I will definitely order them again.  They are absolutely delicious! I also appreciate the fast service.  Thank you!"
18510,"B001FA1DYG","A2UHZY5FPP05QI","Lauren Hemedinger",1,2,4,1328227200,"One bag was nuff fur me pardner","How ""D"" ma fren. I'z setten here figurin what to do with the other 3 bags I gots with this odor. Already gave the kids nex-door Dia-Beet-is. Jus kidden a course. 8 all that came ta me and luved every bite. Good lil suckers...try them urself. I knows u'll be back fur more. Yahoo pardner."
555606,"B009B87RWG","A206V5FC1097PO","BB1984",1,1,5,1313366400,"Great Puppy Chow!","My puppy is a Boxador (Boxer/Lab) and she loves this food. In fact, the first time I brought it home she was jumping on the bag trying to get it open. I have read many reviews on Science Diet in general and they have not received the best reviews for some odd reason... but, my dog has not had any gastrointestinal complications and loves this brand of dog food. It's a keeper for me... not to mention it is reasonably priced."
521593,"B000LKU3DI","A8RR8YQL7W6G","Georgianna O. Miller",1,2,5,1308528000,"Love primal strips!","These are absolutely the best snacks around!  Easy to carry, low-calorie, delicious, full of protein.  I go through them so fast it's unbelievable, and they're vegan!"
183449,"B004U43ZO0","A3KEZLJ59C1JVH","Melissa Niksic",0,1,1,1308700800,"SO NASTY!!!!","I must confess that I do not like Chips Ahoy cookies to begin with. Their recipe changed sometime in the past decade, and now they are just 100% pure nastiness. Adding a gross chocolate center makes them 125% nastiness. Seriously, I would not give these cookies to my worst enemy. DO NOT PURCHASE!!!!"
497469,"B005BKW7WS","A12YK50OQOP8DA","Lucas 8",2,4,5,1315699200,"Starbucks Via Instant Coffee","We buy alot of coffee and this starbucks coffee was a real good deal and I could not believe the price."
49118,"B002Q7RLG6","AFYZ0HQ97G6R1","Mother",0,0,4,1334534400,"Different but Good","I ordered this not completely paying attention so I was a little caught off guard by the heavy citrus overtones.  It was not the traditional earl grey I had anticipated.  With that said, it is different but good.  I don't think that I will be buying it again as I feel the citrus takes over a bit more than I would like and I am a bit of a purist when it comes to my earl grey."
443790,"B0034EDM2W","A1KTIA9D71CWLN","Dingle98",0,0,5,1302998400,"Kind Bars...what other?","Well, we were recipients of a box of Kind bars...and were hooked. Ordered a variety of six different Kind bars from Amazon and settled in on the ""simple"" but delicious Nut<br />Delight as our personal favorite, with a couple of others which boast of dark chocolate as good substitutes...like the one with cherries. Kind is now our choice in the house for any ""sweet treat."" Enjoy!"
525869,"B000TGX6M4","A50PPKW2OXNPP","Keys Girl",1,1,5,1265846400,"Yum!","Yum, Yum, Yum! We did find mixing it with a Light Virgin Olive Oil tasted much better. Regular Olive Oil was a bit strong on the ""olive taste"". I also reccommend purchasing the Xcell Dipping Saucers!"
124439,"B000O5FTYI","AA0YPCLUF78B4","Elizabeth",0,0,5,1294790400,"The best and healthiest cat treat!","My cats love these and I have them trained to take their medications without too much trouble, as they each get one treat before and one after their pills.  They would gladly eat the whole bag if they could.  I feel good about the ingredients."
19122,"B0001LVX4K","ADBGPR5L7NVSJ","BooYaa",3,3,5,1264636800,"Droool","It's Branston pickle, what is there to say. If you've never tried it you most likely wont like it. If you grew up in the UK its a staple on cheese of cold meat sandwiches. It's on my lunch sandwich today! :)"
538516,"B000E4ARCS","A1E6ILRSSEWU4C","Steve Main",0,0,4,1180137600,"Not bad.","A popular product in my household for years has been the teriyaki turkey jerky from the local warehouse store, so I selected this as a natural, free range, no-chemicals alternative. I'm giving it a 4 star rating, because it's good, in fact it's very good, but it's a little bit drier, a little less consistent, and not quite as flavorful as the brand we are used to."
284609,"B000EYNE82","A3S5K7Q4Q85NJU","Kwan, NJ",0,0,4,1238025600,"taste good, but mainly apples","This freeze dry fruit tastes good and crunchy. Unfortunately, this is supposed to be mixed fruit, but in the bag, it is mainly apple, only has a few pieces of others - pineapple, mango and banana. Otherwise, I would give it 5 stars."
449563,"B001EPPJC4","A1R7RJ2QYNET8H","Susan Glenn",0,0,5,1260144000,"Not Available","When I received my order the first time I found that I had received regular Maggi beef bouillon instead of the Hispanic.(There is a big flavor difference, I know because I have tried both!)Short of it is, after trying twice more, the warehouse still could not get it right (must be out). But I have 3 FREE cases of regular beef ( got a refund for my trouble). But I still want the hispanic beef- it is so good if you can find it!"
300275,"B000LKZK1S","A1VU7SG9HWFUFH","George",2,2,5,1337817600,"Best iced Tea Ever","This tea is fabulous.  I use it to make iced tea as a substitute for soda.  It's so flavorful that it does not need sugar.  Strongly recommend!"
507435,"B0050NTYXG","A19123D9G66E0O","Tim",2,2,3,1325203200,"Too many Whoppers.","I don't hate whoppers, I just like all the other candy bars more. However Whoppers are the cheapest to make, so I can understand why they did it. If I would have bought this for myself I would have given one or two stars, but for a great deal as Halloween candy it would get a four or five. I figure a three is pretty fair on this one as kind of a scam product but at a scam price."
37095,"B002IVDAH4","A4ZELDFC1CUJ0","JBX74205 ""JBX""",6,6,5,1304899200,"5 Paws Up!","I've been feeding my little guys Natural Balance for a while now and they love it. Their coats have never been shinier and meal time is always a breeze. They're not huge fans of NB's wet food, but the dry is at the top of their list. I love the fact that it's grain-free and the price is very good for what you get. A 10-lb bag usually lasts me about a month since I mix it with wet food. Definitely worth it for your furry friend."
360374,"B000WVYB8Y","A3W2MCLG5VA7DH","kikobrat",3,3,5,1306368000,"Helps many ailments! I take it every day!","I originally started taking this for muscle spasms/twitching. It seemed to take care of that in a matter of a few hours after I took it. I've been taking it every day for about a year now(so has my husband) and we have been sleeping better, and I truly do feel a bit more relaxed. I also started taking it in the morning and evening and have noticed I have been having less panic attacks.  I am not saying it ""cured"" them, but I definitely have noticed a difference (for the better) in severity and occurence.  I have not missed a ""dose"" in months.  This stuff rocks!"
429965,"B0009L4QWI","AQ1WQNO32KVHN","Lisa C. Patrick",1,1,5,1329004800,"Himalayan Salt-Very nice quality","The himalayan salt I recently received from Amazon is very nice quality.  I would defenetely purchase this item again.  Thank you, Amazon."
13441,"B002MXSAD2","AJTFFGE5K339W","nzluna",2,2,5,1282953600,"great ice cubes for baby food","I bought one of each color, blue, orange and green. I love this cubes. They are 2.5 oz, perfect portions for my baby. Now that he's eating more, for example at lunch, I thaw 2 cubes for his entree (salty) and one for desert (fruit). Once the cubes are frozen it is very easy to pop them out and store them in a zip-lock bag, they are also very easy o clean. I highly recommend this product."
279168,"B002C1Y5GU","A1AL1QDY1TTZ3I","Ann",10,10,5,1278979200,"They like it!","I learned recently that cats are not supposed to have GRAINS in their food. It causes them health problems, including weight problems. The first few days of trying this I couldn't decide if they were liking it or not. They had always eaten dry food. After a few days on this canned they really started to show that they were liking it. It is a little chunky, but the chunks are easily smoothed out - it's also better to add some warm water with this to make it a little soupy. If it has been refrigerated, let it get to room temperature. All 3 cats like this as well as the Tuna Too Cool and the one that has Shrimp and Chicken combined - but they didn't like salmon."
44665,"B001EQ55RW","A3OXHLG6DIBRW8","C. F. Hill ""CFH""",3,3,4,1336262400,"Good Snack For Diabetics - Recommended","These Emerald ""Cocoa Roast Almonds"" are a low carb snack that bring a bit of dark chocolate flavor to good tasting almonds. These do have artificial sweeteners, but for those of us that have to watch our sugar intake, this is a very viable treat.<br /><br />Highly Recommended!<br /><br />CFH"
547132,"B000HDKZCS","A1LFSTBR7L7PUT","V. Wiedemann ""2 avid readers""",0,0,4,1323043200,"Tasty little treats but not organic","If these little cookies were organic they would get 5 stars plus, but alas they are not.  They are extra sweet with only 60 calories per bar, mostly from concentrated fruit juices.  They do have a definite raspberry taste and I'm a sucker for ""anything raspberry""!<br /><br />We are not gluten sensitive but do not eat wheat. I bought them because they contain no wheat or refined sugar and the price on Amazon is very good.  I just wish Barbara's bakery would change to organic ingredients because they make such tasty treats.<br /><br />All that said, two bars and a nice big glass of soy or almond milk make for a satisfied evening tummy! (They're good with coffee or tea too.)"
135147,"B0018CE77Q","A2HZBHOBGSICRN","I LUV AMAZON",0,0,5,1310947200,"OMG, there was a one-cat stampede to the dry food bowl","(PRODUCT LINK: ASIN: B0018CE77Q)<br />Cotton ran really fast to his dry food bowl when he got a sniff of this!  And I am speechless; his love affair with this continues.  The company doesn't have wide-enough distribution, but deserves it.  They make a splendid product.<br />However, Amazon has it.  Bet you can't guess where the reorder will be sent!"
557038,"B000H0ZJHW","A38NHO7GXB9CMO","Marissaltr",0,0,5,1346198400,"My dog loves them","My dog loves these treats. I usually get him the chicken but I'm fairly certain he would like any of the flavors. It is true that they dry out easily. You have to be sure to close the ziplock. I usually separate them into several baggies to make them last longer. My dog still eats them even if they are a little hard though."
472632,"B005VOOL00","A2XNOB1T796Y6B","ChibiNeko ""Sooo many books, so little time!""",0,2,4,1335916800,"Tastes pretty good!","Before I go any further in this review, I have to admit that I initially didn't know that this came in pods when I requested it. For whatever reason, I missed the pod image in the picture, so when I received this I ended up using several pods to create a full pot of coffee. This did impact anyone who is wondering what it might be like to brew one individual pod, which I will try to brew with my father's french press. Anywho, on with the review. I just wanted to be up front when I say that my experience might not be like that of someone who owns a Senseo.<br /><br />Smell-wise, this stuff is awesome. It smelled great when I was brewing it, which is honestly about 30-40% of what I (and many others) enjoy most about coffee. Taste-wise, this was pretty good. It's definitely a dark roast, so if you prefer a more mild flavor then you'll probably want to look elsewhere. (Not sure if Marley coffee has a lighter roast, but they probably should.) It's not Charbucks, so no worries about it being too roasted.<br /><br />I brewed this at work and after the pre-requisite jokes about a ""pot"" of coffee and such, we all set about to consuming it. Now while we do have to put up with some of the worst free coffee possible, it only serves to help us appreciate the good stuff when it comes along, and this is some good stuff and was pretty well received. I had a lot of people that came back and told me that they really enjoyed the brew. (For food items, if I can get a wider opinion, I try to do so because hey- not all opinions are the same when it comes to any product.) So if you have a Senseo that multiple people use or if you're considering buying a regular bag for multiple people to use, this is something you can get for a wide audience of drinkers.<br /><br />I have to say, this is something that I'd actually purchase with my own money later on down the line. It's a good coffee and while I don't base my purchases on the whole ""organic, fair trade"" stuff, I know that others do and I have to admit that it is nice to think that the coffee purchase potentially helped someone other than myself. (The whole organic, fair trade thing didn't really factor into my opinion, but I know that this is important to some consumers so I wanted to make sure to make a note of this since the product description for this didn't have any of this in it.)"
